"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1500004A13Rik",288.947716171514,-0.762046004459385,0.317323060621364,0.00889405570574241,0.0261748661900028
"1500005C15Rik",2.95842937999856,-0.123426702926431,0.787281657063211,0.589431267438407,NA
"1500011B03Rik",135.608499222121,0.0727245702677564,0.360813152103896,0.823397676231517,0.890878901717209
"1500011K16Rik",208.373425130602,1.54182700792629,0.411858518839643,3.6092310839204e-05,0.000213068393449632
"1500015A07Rik",69.8792533693702,-0.864860082163778,0.525097377480324,0.0403484297422423,0.091870270797721
"1500015O10Rik",194.03985056003,-1.13022818936158,0.525933468329226,0.00890046830830396,0.0261891700902868
"1500026H17Rik",6.36389472919679,-0.360307690392657,0.856224211085906,0.230377938436662,0.360502372222533
"1600002K03Rik",88.0959383931857,0.894521799965754,0.476331196790958,0.0249898247306433,0.0622237784615427
"1600010M07Rik",24.4596531554644,0.859589608362135,0.954315612293921,0.0862153774871528,0.169024616426126
"1600012H06Rik",706.402989170834,-0.177704434384304,0.250640905663733,0.454106369132884,0.596657788335022
"1600014C10Rik",573.750164552348,1.20936409509755,0.278064431103942,4.32095729038052e-06,3.19891142620887e-05
"1600020E01Rik",213.846434550044,-0.365663011917526,0.502925688809374,0.356777933175237,0.500046294113025
"1600023N17Rik",4.03328764383947,0.0580789283581113,0.750104974807728,0.843027337944474,NA
"1700001G17Rik",12.9760290584099,-0.723406960642798,0.981490837575645,0.108855835013574,0.203098048031519
"1700001L05Rik",29.7366092565896,0.345346187725259,0.594852710651683,0.413953501382058,0.557002885119164
"1700001O22Rik",6.22945997791777,-0.16397740138961,0.746785728854249,0.60916472464718,0.728304084059469
"1700003E16Rik",22.6666332669146,0.486777374629166,0.678516184162472,0.268768342039555,0.405822397251778
"1700003F12Rik",20.5265865581979,0.316008510378036,0.686420959109003,0.442178307352191,0.585177849372199
"1700007E05Rik",22.7362759042532,-1.02259384765662,0.964436917246683,0.0562146998109014,0.120194280778232
"1700007L15Rik",7.84150542160119,-0.076065996149913,0.743388937856999,0.797447294477882,0.872589740693841
"1700007P06Rik",11.056912059352,-0.960248319360735,1.21098061004668,0.0585844538996719,0.124128708551459
"1700008H02Rik",22.8929520880294,-0.553446422010805,0.730171710700628,0.214285231953379,0.341741532011729
"1700008J07Rik",38.004355988928,0.0434253331115157,0.520032510806081,0.916162648725618,0.952431690849671
"1700008O03Rik",29.9547487490608,-0.406750959912432,0.671634938298815,0.338804063563838,0.481332280266847
"1700010B13Rik",4.92746056643328,-0.0636076689442995,0.760866845554767,0.808071528690187,NA
"1700010I14Rik",60.3347724536224,-0.137132950481429,0.475845991669663,0.719396729353337,0.815483849613646
"1700012D14Rik",58.7888602048651,-0.784876557806059,0.864232915099359,0.104964058219125,0.197518803287206
"1700013F07Rik",7.73224550738771,-0.138673108976493,0.717076485400661,0.688904844000513,0.794151580211579
"1700015I17Rik",17.1362287941407,0.0379638712823791,0.653796423545749,0.925485499787342,0.957316617767889
